timestamp	theta_l	dtheta_l	tau_l	theta_r	dtheta_r	tau_r
1.2040000000000008	0.31594227856192203	-4.450480210356996	-3.913088441853676	-0.338028020107386	4.350280328245431	4.441249057447602
1.2060000000000008	0.3072633584057213	-4.339460078100383	-3.7014606478351313	-0.32947024547399467	4.278887316695661	4.418350655639997
1.2080000000000009	0.29888455052305685	-4.189403941332229	-3.9592620034800454	-0.3211044231363892	4.182911168802747	4.52192316237438
1.2100000000000009	0.2907021652588133	-4.091192632121755	-4.235505469171458	-0.3128197924993851	4.14231531850208	4.65293798633324
1.2120000000000009	0.2827776973423115	-3.9622339582509087	-4.24170520374013	-0.3046772343599084	4.071279069738325	10.238564992458151
1.2140000000000009	0.2751623966521331	-3.8076503450892094	-4.657189557760065	-0.29673261397643463	3.9723101917368715	10.088484596091044
1.2160000000000009	0.26769981687883254	-3.7312898866502904	-4.808935879713758	-0.28888696552213267	3.922824227150981	4.954659559893525
1.2180000000000009	0.2603665370017042	-3.6666399385641824	-4.457348433787115	-0.2812083773355756	3.8392940932785584	4.929333571977022
1.2200000000000009	0.2531478842076272	-3.609326397038497	-4.50642701796444	-0.2737416743955558	3.7333514700098887	4.8941962797560725
1.2220000000000009	0.2458740352360319	-3.636924485797637	-4.4716074737098985	-0.26640377231307566	3.668951041240067	10.024980760092289
1.2240000000000009	0.2385869843923049	-3.6435254218634996	-4.110263121840556	-0.25923741535331074	3.583178479882465	10.265806605781533
1.2260000000000009	0.23134102706322252	-3.622978664541199	-3.7653519667204125	-0.25231854442949386	3.4594354619084253	10.157547792051547
1.2280000000000009	0.22413362844478218	-3.603699309220158	-3.7857535783086975	-0.2456174877932474	3.3505283181232337	3.859868495237558
1.2300000000000009	0.2170541167796006	-3.5397558325907896	-3.688390910589152	-0.23919437124274476	3.2115582752513285	4.075087751423192
1.2320000000000009	0.2101864260657176	-3.4338453569414966	-3.6812056550579473	-0.2330629108824078	3.065730180168474	4.147484529325079
1.2340000000000009	0.20350400741733796	-3.341209324189824	-3.855593813454222	-0.22713713594095614	2.9628874707258332	4.380129925281809
1.2360000000000009	0.19704460374621396	-3.229701835561994	-3.855476242262993	-0.22141898130845178	2.8590773162521854	4.7788937673976735
1.2380000000000009	0.19089566033705535	-3.0744717045793033	-4.0220624420620466	-0.21592139204438995	2.748794632030914	4.582705642165601
1.2400000000000009	0.1849967082807038	-2.9494760281757775	-3.378689245133705	-0.2105335084951239	2.693941774633029	10.030373417268699
1.2420000000000009	0.17942778269515533	-2.7844627927742396	-3.1369506855705964	-0.20530665382960914	2.613427332757385	10.42430810878315
1.2440000000000009	0.17419926694761767	-2.6142578737688296	-2.9591279548742984	-0.2002232896925021	2.541682068553513	4.920735223001842
1.2460000000000009	0.16925858266988594	-2.470342138865862	-3.0706850867453652	-0.19519783607484323	2.5127268088294406	10.075693750911165
1.2480000000000009	0.1646468774544312	-2.3058526077273664	-3.2453630087749348	-0.19026634723477956	2.46574442003184	4.984731122557797
1.2500000000000009	0.16039756508661648	-2.1246561839073674	-3.4243917295320054	-0.1854820392330212	2.392154000879184	10.05988349596885
1.252000000000001	0.15629790270195323	-2.049831192331624	-3.6410264256421048	-0.18083406249188017	2.323988370570511	10.266033999178484
1.254000000000001	0.15212031505164295	-2.088793825155141	-3.299316087379541	-0.17610507235310013	2.3644950693900086	11.311071050236777
1.256000000000001	0.147839180275929	-2.14056738785698	-3.0521866796452697	-0.171320962978788	2.392054687156069	11.054851330897591
1.258000000000001	0.14341275036369724	-2.213214956115872	-2.089894010425002	-0.16656551065256117	2.37772616311341	10.189776870754901
1.260000000000001	0.13891929446964163	-2.24672794702781	-1.9825814871915974	-0.16193108485787522	2.3172128973429706	10.634528559809397
1.262000000000001	0.13434645635538894	-2.2864190571263445	-2.7931038901465075	-0.15736805236308965	2.281516247392781	11.874934225793792
1.264000000000001	0.12961453235059248	-2.3659620023982333	-2.3666661186957634	-0.15275767145720848	2.305190452940583	12.40412567319548
1.266000000000001	0.12475450372970366	-2.430014310444406	-2.190381366502287	-0.14816979281358436	2.293939321812064	12.895418311714913
1.268000000000001	0.11994802345645379	-2.403240136624935	-2.060526403302539	-0.1436769527247854	2.2464200443994895	11.600304615224914
1.270000000000001	0.11525549436987129	-2.34626454329125	-1.9670431232022616	-0.13922998647168774	2.2234831265488313	11.781379619106717
1.272000000000001	0.11079922289927913	-2.2281357352960764	-2.2798859966305263	-0.1348792399025841	2.1753732845518163	11.514494510803999
1.274000000000001	0.10658036627015947	-2.109428314559829	-2.5880446502405805	-0.13056782267236725	2.1557086151084226	11.771344941737283
1.276000000000001	0.1025886875153356	-1.9958393774119347	-2.5330648164741287	-0.12629617345041158	2.1358246109778336	11.384153870671847
1.278000000000001	0.09886762205665518	-1.8605327293402143	-2.8749551488888367	-0.1220999637530072	2.0981048487021865	10.603959397277919
1.280000000000001	0.0954320987233104	-1.7177616666723883	-3.132398866111731	-0.11798051476820805	2.0597244923995786	10.357190053802077
1.282000000000001	0.09222805523991955	-1.6020217416954325	-4.417735234909563	-0.11386996645469494	2.055274156756558	10.579680857002332
1.284000000000001	0.08908436631818639	-1.5718444608665754	-4.747957763782291	-0.10965477090099936	2.107597776847792	10.826866423718265
1.286000000000001	0.0859368172636502	-1.5737745272680974	-10.113044763724993	-0.10539643167331438	2.1291696138424907	11.129519817355867
1.288000000000001	0.08266392509800177	-1.6364460828242122	-4.878994203483534	-0.1010343506597846	2.1810405067648895	11.431471639794951
1.290000000000001	0.07922439337258105	-1.7197658627103574	-10.100042047402788	-0.09658368413688186	2.2253332614513677	12.207556882070405
1.292000000000001	0.0756343998972107	-1.794996737685178	-4.922426346535022	-0.09206286939598585	2.260407370448005	12.732132572322548
1.294000000000001	0.07186814577405096	-1.8831270615798714	-4.441965709877368	-0.08748191002399229	2.2904796859967784	13.09457587813013
1.296000000000001	0.06798743311181013	-1.9403563311204097	-4.495997226360721	-0.0829002971600096	2.290806431991343	13.045929085714363
1.298000000000001	0.06407842149899698	-1.954505806406577	-4.6640817922856455	-0.07834850746791479	2.275894846047406	12.3616109102063
1.300000000000001	0.060109499168663184	-1.984461165166897	-10.002024437423445	-0.07385480505881685	2.246851204548968	11.747449079087593
1.302000000000001	0.05613433880492605	-1.9875801818685679	-4.990563732711677	-0.06943726300794859	2.208771025434129	11.627735017324225
1.304000000000001	0.05224719132751894	-1.9435737387035523	-4.584288770976009	-0.06515673187192961	2.140265568009487	12.094014479953954
1.306000000000001	0.048565856905978276	-1.840667210770334	-4.508502559854489	-0.06106269187041575	2.047020000756928	11.528001011952156
1.308000000000001	0.04515162488353522	-1.707116011221529	-4.507931704631173	-0.05716814259390231	1.9472746382567203	12.41004336017924
1.310000000000001	0.04207645211169798	-1.5375863859186194	-4.051798265369053	-0.05353926256565724	1.8144400141225339	12.22634594526567
1.312000000000001	0.039331635961966656	-1.3724080748656613	-4.7627719976197005	-0.050158378771556815	1.690441897050213	12.174381895992717
1.314000000000001	0.036866104132648826	-1.232765914658915	-4.75519415817715	-0.047018221428360554	1.5700786715981292	11.779813232378388
1.316000000000001	0.0347337861407667	-1.0661589959410622	-10.073616195403218	-0.04417209636740642	1.4230625304770688	11.980742668227034
1.318000000000001	0.03289314403889112	-0.9203210509377896	-10.549609566265305	-0.04157993025942429	1.2960830539910646	11.83739583389386
1.320000000000001	0.03132189385395245	-0.7856250924693347	-10.771993414405785	-0.0392610081194996	1.1594610699623458	10.2043603988856
1.322000000000001	0.02989107785640064	-0.7154079987759038	-10.613412200919129	-0.03719687940120313	1.032064359148233	4.970533780420439
1.324000000000001	0.028523355182372312	-0.6838613370141648	-11.283514140055575	-0.035313417993274324	0.9417307039644038	10.829761693022585
1.326000000000001	0.027197781239454367	-0.6627869714589731	-11.95208161326696	-0.03358660773142781	0.8634051309232569	10.860633366661084
1.328000000000001	0.025902547329748865	-0.6476169548527514	-11.535363294772862	-0.03201086001910952	0.7878738561591466	10.845066395315078
1.330000000000001	0.024621067841896317	-0.6407397439262741	-10.604943611880142	-0.030488248876737494	0.761305571186014	11.023523071891045
1.332000000000001	0.02337347642897694	-0.623795706459688	-10.48869495364977	-0.029011945498615178	0.7381516890611584	11.044727441217123
1.334000000000001	0.022128797304885817	-0.6223395620455622	-4.90807248942704	-0.027577632104347417	0.7171566971338804	11.858661813745108
1.336000000000001	0.020857862668488852	-0.6354673181984816	-3.9295408898745294	-0.026152360141382183	0.7126359814826171	12.702230292865673
1.338000000000001	0.019657295966121334	-0.6002833511837596	-3.5642810748718823	-0.024770857208562997	0.6907514664095931	12.982568416578813
1.340000000000001	0.018642211683673124	-0.5075421412241056	-3.6976660113257767	-0.023528938126148886	0.6209595412070552	12.095168397155293
1.342000000000001	0.017836805502215895	-0.4027030907286142	-3.5401184357642643	-0.02243172891823872	0.5486046039550828	11.312247945535375
1.344000000000001	0.01724938838814677	-0.2937085570345623	-3.522154157464296	-0.021519104349342753	0.45631228444798366	11.03456693165854
1.346000000000001	0.01684943050812289	-0.19997894001193894	-3.713015695951141	-0.020781887994182877	0.3686081775799379	11.072658405580055
1.348000000000001	0.016566410987269284	-0.14150976042680313	-3.6018221664515275	-0.02017182672126859	0.30503063645714334	11.198183015430923
1.350000000000001	0.016340781274820963	-0.11281485622416082	-3.801502406255425	-0.01964974771705491	0.2610395021068406	11.109308321332351
1.352000000000001	0.016166471871727057	-0.08715470154695276	-3.8006275774895815	-0.01921627100752103	0.21673835476694106	4.86642851385809
1.354000000000001	0.015985273060618855	-0.09059940555410059	-3.5463896968154525	-0.018785749858614795	0.21526057445311697	4.707809515914853
1.356000000000001	0.01574672294771853	-0.11927505645016258	-3.6722400981600845	-0.018318154262201403	0.23379779820669636	4.700597425570632
1.358000000000001	0.01547169448678764	-0.13751423046544425	-3.3821381998224123	-0.017813017682039387	0.25256829008100734	4.699539063740024
1.360000000000001	0.015171345040683416	-0.1501747230521123	-3.418640092526895	-0.017249030047916517	0.2819938170614347	4.840727099076261
1.362000000000001	0.014875298806879444	-0.14802311690198627	-3.4880804249917143	-0.016669409894939834	0.2898100764883414	4.9389734784537636
1.364000000000001	0.014574344911969095	-0.15047694745517434	-3.962459771183415	-0.01608407353327543	0.2926681808322006	4.936583271246368
1.366000000000001	0.014268437931730327	-0.15295349011938447	-4.366294549684826	-0.015497887378772444	0.2930930772514934	4.919331684864366
1.368000000000001	0.013977942773916991	-0.14524757890666753	-4.887402198781488	-0.014898220268452495	0.29983355515997456	4.207239994400134
1.370000000000001	0.013675287690855796	-0.15132754153059774	-4.886001319899874	-0.014287745535917083	0.30523736626770637	4.267025529783988
1.372000000000001	0.013375812398252238	-0.14973764630177874	-10.116337296632995	-0.013691360704016014	0.2981924159505345	4.637601118072744
1.374000000000001	0.013104455488666004	-0.13567845479311694	-10.628079608533303	-0.01314177803622529	0.2747913338953614	4.73740508797972
1.376000000000001	0.012818343903399315	-0.14305579263334509	-10.23622041417701	-0.012597926573635019	0.2719257312951355	4.789506806899994
1.378000000000001	0.012514442536449634	-0.1519506834748406	-4.821674986674402	-0.012090427431180589	0.2537495712272146	4.889173975166368
1.380000000000001	0.012247283282300977	-0.13357962707432838	-4.835657211005276	-0.011678036333067581	0.2061955490565039	4.980202365214523
1.382000000000001	0.012026800735271232	-0.11024127351487231	-4.872100919119023	-0.011351771266347196	0.16313253336019273	10.403291480568512
1.384000000000001	0.011894127539657039	-0.06633659780709641	-10.868985780497734	-0.011115376833018211	0.11819721666449257	4.987589046455923
1.386000000000001	0.011835534481496672	-0.029296529080183396	-10.739566062167775	-0.010969558763519344	0.07290903474943373	10.794948390020522
1.388000000000001	0.011891728069233274	0.028096793868300725	-4.477728498328463	-0.010922886030161793	0.02333636667877583	11.723828877727511
1.390000000000001	0.012107243912878162	0.10775792182244415	-4.203081114982021	-0.010978305741805977	-0.027709855822092046	11.893833550571056
1.392000000000001	0.012441413158749847	0.16708462293584256	-3.613090024180852	-0.011154701326863591	-0.08819779252880697	12.102549170343384
1.394000000000001	0.012827725824388798	0.19315633281947603	-3.409439310691117	-0.01141938246619024	-0.13234056966332455	12.579578982520394
1.396000000000001	0.0132715419592007	0.2219080674059507	-3.319089285155448	-0.011809524348769055	-0.19507094128940783	12.37243839578581
1.398000000000001	0.013748795713581702	0.23862687719050135	-3.47226142056294	-0.012329900428046716	-0.2601880396388303	11.422436561812116
1.400000000000001	0.01422091690897863	0.23606059769846438	-3.4042007906680656	-0.012894328262042313	-0.2822139169977989	11.295321422972364
1.402000000000001	0.014711640669020967	0.24536188002116857	-4.15314410275605	-0.013470228356749306	-0.2879500473534966	10.75157400909281
1.404000000000001	0.015165590218213188	0.22697477459611118	-3.9620190483171855	-0.01400603726242236	-0.26790445283652725	11.293955785152793
1.406000000000001	0.015646680880490822	0.2405453311388162	-3.7045773627147307	-0.014538052220289463	-0.26600747893355126	11.49984227815135
1.408000000000001	0.016201537128817604	0.27742812416339047	-3.81074920742157	-0.015075061296474866	-0.2685045380927016	11.645536488234583
1.410000000000001	0.01683954563756337	0.3190042543728827	-4.695262047810775	-0.015634970638577397	-0.27995467105126476	11.97336756354696
1.412000000000001	0.017432842680836922	0.2966485216367752	-4.095592286398153	-0.01620176064593548	-0.28339500367904125	12.379911967125802
1.414000000000001	0.01802443845984535	0.29579788950421426	-4.248552346280398	-0.01681104941429922	-0.30464438418187056	12.329394497919438
1.416000000000001	0.0186049888024466	0.29027517130062563	-4.973332174302271	-0.01743965786909044	-0.31430422739560926	12.219642506024432
1.418000000000001	0.019113032529680274	0.25402186361683543	-10.10667082228244	-0.01806799330604122	-0.3141677184753912	12.49465745698586
1.420000000000001	0.019544587632788737	0.215777551554231	-4.761373350375296	-0.018717213214192428	-0.3246099540756039	12.43335619175924
1.422000000000001	0.019948309536540636	0.20186095187595018	-4.647941574470044	-0.01939971682531523	-0.3412518055614018	11.445890650554414
1.424000000000001	0.020277378143680507	0.16453430356993637	-4.983426065646815	-0.020059870623361814	-0.33007689902329157	11.11033143780132
1.426000000000001	0.020590557575791753	0.1565897160556224	-4.780899134047681	-0.020722893464268647	-0.3315114204534162	11.177772576695743
1.428000000000001	0.02097029388726648	0.18986815573736396	-4.783671113145426	-0.0214662900273364	-0.37169828153387596	10.944243535499416
1.430000000000001	0.021480923729366615	0.25531492105006715	-4.907416942906801	-0.022286705686710272	-0.41020782968693575	11.224562832452655
1.432000000000001	0.0221016164721838	0.31034637140859345	-10.22394505702902	-0.023136846940202706	-0.4250706267462165	11.691493334675377
1.434000000000001	0.02283973579431863	0.36905966106741506	-4.822168517858007	-0.023999072259289045	-0.43111265954317	11.822570060787838
1.436000000000001	0.023715859036391694	0.43806162103653207	-4.420837730034974	-0.024873938303204005	-0.43743302195747935	11.715215942200444
1.438000000000001	0.02477518812653367	0.5296645450709879	-4.371909351721203	-0.025811029484720395	-0.4685455907581945	11.913897272483641
1.440000000000001	0.026062732471308074	0.6437721723872019	-4.926367696696992	-0.02684143116122898	-0.5152008382542935	11.959488492612245
1.442000000000001	0.02754683725623777	0.742052392464849	-4.663305116981933	-0.027983965314538197	-0.5712670766546085	12.084936800476012
1.444000000000001	0.02923547469203558	0.8443187178989036	-10.500157505279269	-0.029255405790542113	-0.6357202380019571	4.99499736608616
1.446000000000001	0.031041056272934544	0.9027907904494831	-11.994763072807896	-0.030498036680292415	-0.6213154448751519	4.8939552993121795
1.448000000000001	0.03283446780462587	0.8967057658456639	-12.794902040422363	-0.031657453751829996	-0.579708535768792	4.931737986406538
1.450000000000001	0.034566079507892256	0.8658058516331903	-13.136829212058263	-0.032733898338567456	-0.5382222933687298	4.957649288708879
1.452000000000001	0.036153290310695106	0.7936054014014262	-12.310000216737064	-0.03373269136023863	-0.49939651083558995	4.857884884279125
1.454000000000001	0.03760878112261966	0.7277454059622774	-13.55046909196318	-0.034685626114514964	-0.4764673771381657	4.908720357251102
1.456000000000001	0.038916225179303786	0.6537220283420638	-12.989778993058716	-0.035589072740056606	-0.4517233127708208	10.10933907590185
1.458000000000001	0.04011483570012792	0.5993052604120676	-12.750703859098907	-0.036472569608536856	-0.44174843424012394	10.39142457495282
1.460000000000001	0.04121945232065253	0.5523083102623024	-12.172206703957393	-0.03736916564363636	-0.44829801754975407	10.061127236599408
1.462000000000001	0.042236782642344414	0.5086651608459443	-12.319943849038054	-0.03824252366034772	-0.43667900835568096	4.9220038982316705
1.464000000000001	0.0431351645479375	0.44919095279654103	-12.480420616258062	-0.03904776395165811	-0.4026201456551942	4.199143952598197
1.466000000000001	0.04396465755724113	0.4147465046518178	-12.102393710427867	-0.03975777612611867	-0.35500608723028165	4.694999402961758
1.468000000000001	0.04478127338269357	0.40830791272621775	-11.888378919941365	-0.040441867776946167	-0.34204582541374645	4.0223681928155495
1.470000000000001	0.045590754777405006	0.40474069735571766	-11.20595952963406	-0.04107740374962645	-0.31776798634014025	4.108676908507615
1.472000000000001	0.046392550714186125	0.4008979683905593	-11.062694695690354	-0.041685771055370566	-0.3041836528720579	4.369601217915513
1.474000000000001	0.04729391549913781	0.4506823924758443	-12.370989106643705	-0.04234002030245929	-0.327124623544364	4.391156224324127
1.476000000000001	0.04825065032257843	0.47836741172030733	-11.701185962166683	-0.043013683926106876	-0.33683181182379096	4.628484395040616
1.478000000000001	0.049282910838801534	0.5161302581115539	-11.216784193627857	-0.04373057369094254	-0.3584448824178332	4.208466887801712
1.480000000000001	0.05034521124212934	0.531150201663902	-12.543304408438157	-0.044447798745831324	-0.35861252744439054	4.111558990519448
1.482000000000001	0.05131447664626867	0.4846327020696667	-13.61076517939331	-0.04511252833821602	-0.33236479619234793	4.233314422222652
1.484000000000001	0.052167654221991266	0.4265887878612994	-14.635328106809045	-0.04571380937330713	-0.30064051754555593	4.325315144562215
1.486000000000001	0.052863068680131846	0.34770722907029117	-14.812181968963802	-0.04627175566405073	-0.2789731453717993	4.496229944575901
1.488000000000001	0.053379755497740926	0.2583434088045389	-14.551317742948033	-0.04678557438065274	-0.25690935830100586	4.271077460773269
1.490000000000001	0.053713576407759145	0.16691045500911075	-15.430719046020966	-0.04724407772938647	-0.22925167436686522	4.497048969628277
1.492000000000001	0.0538928010138751	0.08961230305797782	-15.140553708345017	-0.04769163046366489	-0.22377636713920881	4.555431891264661
1.494000000000001	0.05397607554997612	0.04163726805050986	-15.44586720592492	-0.048123936644774	-0.2161530905545535	4.542057692832873
1.496000000000001	0.05403483641287008	0.02938043144698059	-15.44320768645493	-0.048522533575433194	-0.1992984653295985	3.8730940368651154
1.498000000000001	0.05406235575366508	0.013759670397500328	-14.7741768137859	-0.04885200208321798	-0.1647342538923922	3.3191587833885388
1.500000000000001	0.05408150159005378	0.009572918194349092	-14.778480923488855	-0.04915287925158077	-0.15043858418139472	3.018132400620408
1.5020000000000011	0.054110788110958104	0.01464326045216305	-13.488975380654953	-0.04944092907415399	-0.14402491128661307	2.8983009169760607
1.5040000000000011	0.054195944449516135	0.04257816927901687	-13.642411029299794	-0.04975709741580514	-0.15808417082557488	2.541172109987434
1.5060000000000011	0.054316433633827856	0.06024459215586089	-14.466824675414268	-0.05009342103452063	-0.16816180935774352	2.4076202197078866
1.5080000000000011	0.054468412041325964	0.07598920374905538	-13.147809861329414	-0.050463907306728145	-0.18524313610375903	2.025713447006127
1.5100000000000011	0.05466849877721928	0.10004336794665711	-12.378510208362894	-0.050898173038684005	-0.21713286597792986	2.0799704169825346
1.5120000000000011	0.05491561231284597	0.12355676781334515	-13.136337172182351	-0.051399242636259765	-0.25053479878787843	1.5401918207321266
1.5140000000000011	0.05519059238128459	0.13749003421931122	-12.44880928009659	-0.05190461415123907	-0.2526857574896523	1.0889113971208755
1.5160000000000011	0.055473420344775995	0.14141398174570377	-12.323634696842035	-0.052308452311048526	-0.20191907990472746	1.011387257445881
1.5180000000000011	0.055758973713396345	0.14277668431017485	-12.282962957289527	-0.05255820263882056	-0.12487516388601472	1.0343008662394289
1.5200000000000011	0.05600224472570724	0.12163550615544488	-13.00232626396483	-0.05261662121103387	-0.029209286106659654	1.2222453465619108
1.5220000000000011	0.05618294708304669	0.09035117866972786	-11.733493697791	-0.05250892587574146	0.05384766764620584	1.1428358681633355
1.5240000000000011	0.056307589395020965	0.062321155987135675	-11.346829035961605	-0.05222373794953645	0.14259396310250588	1.1706469816385403
1.5260000000000011	0.05627213364517341	-0.017727874923777635	-4.9346634546914245	-0.051735429462213385	0.24415424366153182	1.559187418830702
1.5280000000000011	0.05609826403678119	-0.08693480419610777	-4.595090107585125	-0.051116075163233396	0.30967714948999414	1.4963878788818028
1.5300000000000011	0.05579509501159334	-0.1515845125939249	-4.354808505260848	-0.0504365775289725	0.33974881713044597	1.2663088395948163
1.5320000000000011	0.05535408049700686	-0.22050725729324133	-4.352125089124741	-0.04970389028330087	0.36634362283581745	0.5460749335420703
1.5340000000000011	0.05473329694418367	-0.31039177641159377	-4.283029112505523	-0.0488762582055676	0.41381603886663365	0.48292903375450474
1.5360000000000011	0.05395130216116302	-0.39099739151032475	-3.903228675137848	-0.04791561712648763	0.48032053953998743	0.7059817908215932
1.5380000000000011	0.05305808948193627	-0.4466063396133753	-3.587859035703418	-0.04681533504540292	0.5501410405423541	0.9308387338498054
1.5400000000000011	0.052061564601687704	-0.4982624401242839	-4.005065640244708	-0.04561673651778155	0.5992992638106838	1.1149296664323074
1.5420000000000011	0.050925108878987886	-0.5682278613499101	-3.5349815591448506	-0.04431224875827213	0.6522438797547109	1.1898521169810856
1.5440000000000011	0.04970986847173896	-0.6076202036244657	-3.2139791612761175	-0.04295967642538574	0.676286166443194	1.4246524302929586
1.5460000000000012	0.04844999652866716	-0.6299359715359002	-2.8499475279256745	-0.04159210720769035	0.6837846088476993	1.4603896858269256
1.5480000000000012	0.04714356915123597	-0.6532136887155939	-2.6533164301880046	-0.040225796021495445	0.6831555930974504	1.839378581104602
1.5500000000000012	0.04581788445318354	-0.6628423490262141	-2.6737539543279354	-0.03884695390387274	0.6894210588113536	2.140029191965103
1.5520000000000012	0.04449835625131337	-0.6597641009350862	-2.961728024800129	-0.037501782567557665	0.6725856681575355	1.684028444915522
1.5540000000000012	0.043160739387045864	-0.6688084321337535	-3.332928025002913	-0.03615763012195179	0.6720762228029358	1.9093102146365961
1.5560000000000012	0.04190004468166863	-0.6303473526886164	-3.3188188999089805	-0.034825210941836056	0.666209590057869	2.2140920565752413
1.5580000000000012	0.04073587387410243	-0.5820854037830995	-3.710710562374552	-0.03350041830684375	0.6623963174961544	2.416663906305887
1.5600000000000012	0.039728528331507904	-0.5036727712972634	-3.972181108318015	-0.03220849995968494	0.6459591735794048	2.4292660940400745
1.5620000000000012	0.03884057228651514	-0.44397802249638196	-4.0835751223106405	-0.030915025884465645	0.6467370376096462	2.4481643225302485
1.5640000000000012	0.03806992350262684	-0.3853243919441498	-4.203708056905444	-0.029610688767438324	0.6521685585136603	2.5201358065941033
1.5660000000000012	0.03743005320410619	-0.3199351492603255	-4.322783201678267	-0.028328750450251516	0.6409691585934041	2.388650742087968
1.5680000000000012	0.036958324364951764	-0.23586441957721163	-4.674988674757232	-0.02706371268291694	0.632518883667289	2.0093553532392687
1.5700000000000012	0.03654679868428404	-0.20576284033386397	-4.638248371309427	-0.025719829425203535	0.671941628856702	1.9852949644993445
1.5720000000000012	0.036154295579501006	-0.19625155239151504	-4.840201631638906	-0.02432168195163696	0.699073736783286	1.519548180161608
1.5740000000000012	0.035719269033683325	-0.21751327290884157	-10.738675522312967	-0.022853510399080672	0.7340857762781446	1.0545639960434576
1.5760000000000012	0.035151284766300916	-0.28399213369120313	-4.946417870198308	-0.021315662802936237	0.7689237980722179	1.0880392066344935
1.5780000000000012	0.03446278097541508	-0.3442518954429172	-4.756268496309235	-0.01974798663898645	0.783838081974894	0.9835672053565336
1.5800000000000012	0.03367144450775994	-0.3956682338275707	-4.04880053748984	-0.018142047005858038	0.8029698165642055	0.9153665254333444
1.5820000000000012	0.03278769998176287	-0.4418722629985344	-4.404189620320725	-0.016532635982184393	0.8047055118368216	1.0033563442753586
1.5840000000000012	0.03180760567720636	-0.49004715227825246	-4.511726097105591	-0.014920031386132335	0.8063022980260293	0.833976589075472
1.5860000000000012	0.030753766047618893	-0.5269198147937355	-4.802580835571522	-0.013250160755953614	0.8349353150893605	0.9029363920921439
1.5880000000000012	0.029677965788847814	-0.5379001293855398	-10.078767681437483	-0.011541647082997472	0.8542568364780708	0.9442109182042719
1.5900000000000012	0.028641864720011505	-0.5180505344181549	-10.80620715333495	-0.009814906507794194	0.8633702876016395	0.8285212341246908
1.5920000000000012	0.027658961727941658	-0.49145149603492305	-12.175044457929259	-0.008092865846608885	0.8610203305926543	0.7555179373812229
1.5940000000000012	0.026714262610951573	-0.472349558495042	-12.370575665738887	-0.006384687500843481	0.8540891728827017	0.5552117780495317
1.5960000000000012	0.025833074821273484	-0.44059389483904365	-12.097766854571974	-0.004699549514083146	0.8425689933801679	0.5029287341157881
1.5980000000000012	0.025038455984169063	-0.39730941855221114	-12.933448863486925	-0.003042268406789935	0.8286405536466055	0.47485543746523623
1.6000000000000012	0.024292193948074952	-0.37313101804705595	-13.787134044670893	-0.0014138781012932938	0.8141951527483205	0.4816662509365848
1.6020000000000012	0.023598484383705463	-0.3468547821847447	-14.116276145326601	0.00015624594135814004	0.7850620213257169	0.5339503302819734
1.6040000000000012	0.022908583954193068	-0.34495021475619747	-14.532606057582829	0.0017038002624651589	0.7737771605535094	0.6076349890351844
1.6060000000000012	0.022175824197723078	-0.3663798782349955	-14.380100269765492	0.0032453117685998355	0.7707557530673382	0.6585321101203576
1.6080000000000012	0.02141009175186225	-0.3828662229304145	-13.844925036122468	0.004767578408268428	0.7611333198342964	0.7274479768763278
1.6100000000000012	0.0207014295719421	-0.3543310899600729	-13.930285480207036	0.00625381442868354	0.7431180102075557	0.5940835766255689
1.6120000000000012	0.020091098920391726	-0.3051653257751875	-14.075867583742198	0.007666383587694196	0.7062845795053279	0.6314714209100712
1.6140000000000012	0.01959494907186073	-0.24807492426549863	-14.362641732084619	0.008980862137081857	0.6572392746938307	0.6888608640237656
1.6160000000000012	0.019218443129657745	-0.1882529711014923	-14.357554460433963	0.010149656625742609	0.5843972443303759	0.435533035584014
1.6180000000000012	0.018954701230763264	-0.13187094944724018	-14.81224626262096	0.011182365196725559	0.5163542854914751	0.3984931358788239
1.6200000000000012	0.01880710971619962	-0.07379575728182289	-14.670004773084475	0.012084404698648073	0.45101975096125674	0.32221351602742143
1.6220000000000012	0.018793777954555134	-0.006665880822241996	-15.346982807492488	0.012861945923948334	0.38877061265013	0.28655531038006693
1.6240000000000012	0.018891014114761042	0.04861808010295358	-15.74044361447514	0.01351910894164567	0.32858150884866766	0.3144483550717794
1.6260000000000012	0.019006794306713076	0.05789009597601676	-15.520064859075246	0.014101397148101179	0.2911441032277546	0.6213524422712415
1.6280000000000012	0.019201918374280844	0.09756203378388373	-15.827243476538795	0.014578601655614172	0.2386022537564964	0.15596255325271638
1.6300000000000012	0.01938054491229824	0.08931326900869732	-16.46987669954171	0.015031311519047444	0.22635493171663573	0.018396278362050794
1.6320000000000012	0.019527279884505925	0.07336748610384253	-17.36514932033271	0.015492918373958704	0.2308034274556302	0.018922154057972557
1.6340000000000012	0.01954884468484512	0.010782400169597889	-16.497386832129557	0.01603008852094395	0.26858507349262234	0.16776837268049544
1.6360000000000012	0.019485926649420286	-0.03145901771241791	-16.148899648744543	0.016658021490220602	0.3139664846383259	0.22139437287748
1.6380000000000012	0.019317648885998358	-0.08413888171096437	-14.828357810407438	0.017410858418706675	0.37641846424303566	0.4080278001374638
1.6400000000000012	0.019100079250709057	-0.10878481764465106	-14.069414330897448	0.018261447497016664	0.42529453915499515	0.5257439262680011
1.6420000000000012	0.018834418620260654	-0.1328303152242008	-14.716097133778531	0.01917339023363728	0.4559713683103096	0.3458535643262219
